Date	Price	Dividend	Earnings	CPI	DateFraction	GS10	RealPrice	RealDividend	RealEarnings	CAPE
1977.08	97.75	4.45	10.61	61.2	1977.62	7.4	399.27	18.19	43.35	10.27
1977.09	96.23	4.5	10.71	61.4	1977.71	7.34	391.78	18.32	43.6	10.07
1977.1	93.74	4.56	10.77	61.6	1977.79	7.52	380.4	18.49	43.71	9.77
1977.11	94.28	4.61	10.83	61.9	1977.87	7.58	380.74	18.63	43.74	9.77
1977.12	93.82	4.67	10.89	62.1	1977.96	7.69	377.66	18.8	43.84	9.68
1978.01	90.25	4.71	10.9	62.5	1978.04	7.96	360.97	18.85	43.6	9.24
1978.02	88.98	4.76	10.91	62.9	1978.12	8.03	353.62	18.9	43.36	9.05
1978.03	88.82	4.8	10.92	63.4	1978.21	8.04	350.2	18.93	43.06	8.95
1978.04	92.71	4.84	11.02	63.9	1978.29	8.15	362.68	18.92	43.12	9.26
1978.05	97.41	4.87	11.13	64.5	1978.37	8.35	377.52	18.89	43.12	9.63
1978.06	97.66	4.91	11.23	65.2	1978.46	8.46	374.43	18.82	43.06	9.55
1978.07	97.19	4.95	11.34	65.7	1978.54	8.64	369.79	18.82	43.16	9.43
1978.08	103.9	4.98	11.46	66	1978.62	8.41	393.52	18.87	43.39	10.02
1978.09	103.9	5.02	11.57	66.5	1978.71	8.42	390.56	18.87	43.49	9.94
1978.1	100.6	5.04	11.82	67.1	1978.79	8.64	374.78	18.76	44.05	9.53
1978.11	94.71	5.05	12.08	67.4	1978.87	8.81	351.26	18.74	44.79	8.93
1978.12	96.11	5.07	12.33	67.7	1978.96	9.01	354.88	18.72	45.53	9.01
1979.01	99.71	5.11	12.65	68.3	1979.04	9.1	364.94	18.71	46.31	9.26
1979.02	98.23	5.16	12.98	69.1	1979.12	9.1	355.36	18.65	46.94	9
1979.03	100.1	5.2	13.3	69.8	1979.21	9.12	358.49	18.62	47.63	9.07
1979.04	102.1	5.25	13.53	70.6	1979.29	9.18	361.51	18.58	47.89	9.13
1979.05	99.73	5.29	13.75	71.5	1979.37	9.25	348.67	18.51	48.08	8.79
1979.06	101.7	5.34	13.98	72.3	1979.46	8.91	351.63	18.46	48.34	8.85
1979.07	102.7	5.4	14.2	73.1	1979.54	8.95	351.2	18.45	48.55	8.83
1979.08	107.4	5.45	14.41	73.8	1979.62	9.03	363.79	18.47	48.82	9.13
1979.09	108.6	5.51	14.63	74.6	1979.71	9.33	363.91	18.46	49.02	9.11
1979.1	104.5	5.56	14.71	75.2	1979.79	10.3	347.37	18.47	48.89	8.68
1979.11	103.7	5.6	14.78	75.9	1979.87	10.65	341.54	18.45	48.69	8.52
1979.12	107.8	5.65	14.86	76.7	1979.96	10.39	351.34	18.41	48.43	8.75
1980.01	110.9	5.7	15	77.8	1980.04	10.8	356.33	18.31	48.21	8.85
1980.02	115.3	5.75	15.15	78.9	1980.12	12.41	365.3	18.22	47.99	9.05
1980.03	104.7	5.8	15.29	80.1	1980.21	12.75	326.75	18.1	47.72	8.08
1980.04	103	5.85	15.17	81	1980.29	11.47	317.87	18.04	46.83	7.84
1980.05	107.7	5.89	15.06	81.8	1980.37	10.18	329.13	18.01	46.01	8.1
1980.06	114.6	5.94	14.94	82.7	1980.46	9.78	346.4	17.95	45.16	8.51
1980.07	119.8	5.98	14.84	82.7	1980.54	10.25	362.12	18.09	44.86	8.88
1980.08	123.5	6.03	14.74	83.3	1980.62	11.1	370.61	18.09	44.23	9.07
1980.09	126.5	6.07	14.64	84	1980.71	11.51	376.45	18.06	43.57	9.2
1980.1	130.2	6.1	14.7	84.8	1980.79	11.75	383.81	17.98	43.33	9.36
1980.11	135.7	6.13	14.76	85.5	1980.87	12.68	396.75	17.92	43.15	9.65
1980.12	133.5	6.16	14.82	86.3	1980.96	12.84	386.7	17.84	42.93	9.39
1981.01	133	6.2	14.74	87	1981.04	12.57	382.15	17.81	42.35	9.26
1981.02	128.4	6.24	14.66	87.9	1981.12	13.19	365.15	17.75	41.69	8.83
1981.03	133.2	6.28	14.58	88.5	1981.21	13.12	376.24	17.74	41.18	9.08
1981.04	134.4	6.32	14.72	89.1	1981.29	13.68	377.07	17.72	41.31	9.09
1981.05	131.7	6.35	14.87	89.8	1981.37	14.1	366.61	17.69	41.38	8.82
1981.06	132.3	6.39	15.01	90.6	1981.46	13.47	365.03	17.63	41.41	8.77
1981.07	129.1	6.43	15.1	91.6	1981.54	14.28	352.31	17.56	41.2	8.45
1981.08	129.6	6.48	15.18	92.3	1981.62	14.94	351	17.54	41.12	8.4
1981.09	118.3	6.52	15.27	93.2	1981.71	15.32	317.3	17.49	40.96	7.58
1981.1	119.8	6.56	15.3	93.4	1981.79	15.15	320.63	17.55	40.95	7.65
1981.11	122.9	6.59	15.33	93.7	1981.87	13.39	327.88	17.59	40.9	7.81
1981.12	123.8	6.63	15.36	94	1981.96	13.72	329.22	17.63	40.85	7.83
1982.01	117.3	6.66	15.18	94.3	1982.04	14.59	310.95	17.65	40.23	7.39
1982.02	114.5	6.69	14.99	94.6	1982.12	14.43	302.56	17.68	39.62	7.18
1982.03	110.8	6.72	14.81	94.5	1982.21	13.86	293.09	17.78	39.18	6.95
1982.04	116.3	6.75	14.6	94.9	1982.29	13.87	306.35	17.78	38.45	7.26
1982.05	116.4	6.78	14.38	95.8	1982.37	13.62	303.73	17.69	37.53	7.19
1982.06	109.7	6.81	14.17	97	1982.46	14.3	282.71	17.55	36.52	6.69
1982.07	109.4	6.82	13.97	97.5	1982.54	13.95	280.49	17.49	35.81	6.64
1982.08	109.7	6.84	13.76	97.7	1982.62	13.06	280.68	17.49	35.21	6.64
1982.09	122.4	6.85	13.56	97.9	1982.71	12.34	312.53	17.49	34.62	7.4
1982.1	132.7	6.86	13.25	98.2	1982.79	10.91	337.8	17.45	33.74	8
1982.11	138.1	6.86	12.95	98	1982.87	10.55	352.26	17.51	33.02	8.35
1982.12	139.4	6.87	12.64	97.6	1982.96	10.54	357.04	17.6	32.37	8.47
1983.01	144.3	6.88	12.57	97.8	1983.04	10.46	368.83	17.59	32.12	8.76
1983.02	146.8	6.9	12.49	97.9	1983.12	10.72	374.84	17.61	31.9	8.91
1983.03	151.9	6.91	12.42	97.9	1983.21	10.51	387.86	17.64	31.71	9.23
1983.04	157.7	6.92	12.48	98.6	1983.29	10.4	399.81	17.54	31.63	9.53
1983.05	164.1	6.93	12.53	99.2	1983.37	10.38	413.52	17.46	31.58	9.87
1983.06	166.4	6.94	12.59	99.5	1983.46	10.85	418.05	17.44	31.63	10
1983.07	167	6.96	12.83	99.9	1983.54	11.38	417.88	17.42	32.1	10.01
1983.08	162.4	6.98	13.06	100.2	1983.62	11.85	405.15	17.41	32.59	9.73
1983.09	167.2	7	13.3	100.7	1983.71	11.65	415.05	17.38	33.02	9.98
1983.1	167.7	7.03	13.54	101	1983.79	11.54	415.06	17.4	33.52	10
1983.11	165.2	7.06	13.79	101.2	1983.87	11.69	408.06	17.44	34.05	9.85
1983.12	164.4	7.09	14.03	101.3	1983.96	11.83	405.69	17.5	34.62	9.82
1984.01	166.4	7.12	14.44	101.9	1984.04	11.67	408.2	17.47	35.42	9.89
1984.02	157.3	7.15	14.85	102.4	1984.12	11.84	384	17.45	36.25	9.32
1984.03	157.4	7.18	15.26	102.6	1984.21	12.32	383.49	17.49	37.18	9.33
1984.04	157.6	7.22	15.57	103.1	1984.29	12.63	382.12	17.51	37.76	9.31
1984.05	156.6	7.27	15.89	103.4	1984.37	13.41	378.59	17.57	38.41	9.23
1984.06	153.1	7.31	16.2	103.7	1984.46	13.56	369.06	17.62	39.05	9.01
1984.07	151.1	7.33	16.32	104.1	1984.54	13.36	362.84	17.61	39.19	8.87
1984.08	164.4	7.36	16.44	104.5	1984.62	12.72	393.26	17.6	39.33	9.62
1984.09	166.1	7.38	16.56	105	1984.71	12.52	395.44	17.57	39.42	9.69
1984.1	164.8	7.43	16.59	105.3	1984.79	12.16	391.23	17.64	39.38	9.6
1984.11	166.3	7.48	16.61	105.3	1984.87	11.57	394.79	17.76	39.44	9.69
1984.12	164.5	7.53	16.64	105.3	1984.96	11.5	390.51	17.88	39.5	9.6
1985.01	171.6	7.57	16.56	105.5	1985.04	11.38	406.6	17.94	39.23	10
1985.02	180.9	7.62	16.47	106	1985.12	11.51	426.61	17.96	38.85	10.49
1985.03	179.4	7.66	16.39	106.4	1985.21	11.86	421.48	18	38.51	10.37
1985.04	180.6	7.69	16.13	106.9	1985.29	11.43	422.32	17.97	37.72	10.4
1985.05	184.9	7.71	15.87	107.3	1985.37	10.85	430.76	17.97	36.97	10.61
1985.06	188.9	7.74	15.61	107.6	1985.46	10.16	438.85	17.98	36.27	10.81
1985.07	192.5	7.77	15.48	107.8	1985.54	10.31	446.39	18.03	35.9	11
1985.08	188.3	7.81	15.36	108	1985.62	10.33	435.84	18.07	35.54	10.74
1985.09	184.1	7.84	15.23	108.3	1985.71	10.37	424.94	18.1	35.15	10.47
1985.1	186.2	7.86	15.02	108.7	1985.79	10.24	428.2	18.08	34.55	10.55
1985.11	197.5	7.88	14.82	109	1985.87	9.78	452.94	18.07	33.98	11.16
1985.12	207.3	7.9	14.61	109.3	1985.96	9.26	474.11	18.07	33.41	11.69
1986.01	208.2	7.94	14.58	109.6	1986.04	9.19	474.86	18.11	33.25	11.72
1986.02	219.4	7.98	14.55	109.3	1986.12	8.7	501.78	18.25	33.28	12.39
1986.03	232.3	8.02	14.52	108.8	1986.21	7.78	533.73	18.43	33.36	13.19
1986.04	238	8.05	14.58	108.6	1986.29	7.3	547.83	18.52	33.57	13.55
1986.05	238.5	8.07	14.65	108.9	1986.37	7.71	547.47	18.53	33.62	13.56
1986.06	245.3	8.1	14.71	109.5	1986.46	7.8	559.99	18.49	33.58	13.89
1986.07	240.2	8.14	14.76	109.5	1986.54	7.3	548.35	18.59	33.69	13.62
1986.08	245	8.19	14.8	109.7	1986.62	7.17	558.29	18.66	33.73	13.89
1986.09	238.3	8.23	14.85	110.2	1986.71	7.45	540.56	18.67	33.69	13.47
1986.1	237.4	8.25	14.73	110.3	1986.79	7.43	538.03	18.69	33.38	13.43
1986.11	245.1	8.26	14.6	110.4	1986.87	7.25	554.97	18.71	33.07	13.87
1986.12	248.6	8.28	14.48	110.5	1986.96	7.11	562.39	18.73	32.76	14.09
1987.01	264.5	8.3	14.69	111.2	1987.04	7.08	594.59	18.66	33.02	14.92
1987.02	280.9	8.32	14.89	111.6	1987.12	7.25	629.2	18.64	33.36	15.82
1987.03	292.5	8.34	15.1	112.1	1987.21	7.25	652.26	18.6	33.67	16.43
1987.04	289.3	8.4	14.87	112.7	1987.29	8.02	641.69	18.63	32.99	16.2
1987.05	289.1	8.46	14.65	113.1	1987.37	8.61	638.98	18.7	32.37	16.16
1987.06	301.4	8.52	14.42	113.5	1987.46	8.4	663.81	18.76	31.76	16.83
1987.07	310.1	8.57	14.9	113.8	1987.54	8.45	681.17	18.82	32.73	17.31
1987.08	329.4	8.61	15.38	114.4	1987.62	8.76	719.77	18.82	33.61	18.33
1987.09	318.7	8.66	15.86	115	1987.71	9.42	692.76	18.82	34.47	17.68
1987.1	280.2	8.71	16.41	115.3	1987.79	9.52	607.49	18.88	35.57	15.53
1987.11	245	8.76	16.95	115.4	1987.87	8.86	530.71	18.98	36.72	13.59
1987.12	241	8.81	17.5	115.4	1987.96	8.99	522.05	19.08	37.91	13.39
1988.01	250.5	8.86	17.86	115.7	1988.04	8.67	541.22	19.14	38.59	13.9
1988.02	258.1	8.9	18.23	116	1988.12	8.21	556.2	19.19	39.28	14.3
1988.03	265.7	8.95	18.59	116.5	1988.21	8.37	570.12	19.2	39.89	14.67
1988.04	262.6	9.04	19.62	117.1	1988.29	8.72	560.58	19.31	41.88	14.43
1988.05	256.1	9.14	20.64	117.5	1988.37	9.09	544.84	19.44	43.92	14.03
1988.06	270.7	9.23	21.67	118	1988.46	8.92	573.46	19.55	45.91	14.77
1988.07	269.1	9.31	22.02	118.5	1988.54	9.06	567.67	19.63	46.46	14.61
1988.08	263.7	9.38	22.38	119	1988.62	9.26	553.94	19.71	47.01	14.24
1988.09	268	9.46	22.73	119.8	1988.71	8.98	559.21	19.74	47.43	14.37
1988.1	277.4	9.55	23.07	120.2	1988.79	8.8	576.9	19.86	47.98	14.81
1988.11	271	9.64	23.42	120.3	1988.87	8.96	563.12	20.03	48.66	14.45
1988.12	276.5	9.75	23.75	120.5	1988.96	9.11	573.6	20.23	49.27	14.7
1989.01	285.4	9.81	24.16	121.1	1989.04	9.09	589.13	20.26	49.87	15.09
1989.02	294	9.9	24.56	121.6	1989.12	9.17	604.38	20.34	50.49	15.47
1989.03	292.7	10.01	24.96	122.3	1989.21	9.36	598.27	20.46	51.02	15.3
1989.04	302.3	10.09	25.05	123.1	1989.29	9.18	613.87	20.48	50.86	15.69
1989.05	313.9	10.19	25.13	123.8	1989.37	8.86	633.83	20.58	50.75	16.19
1989.06	323.7	10.37	25.22	124.1	1989.46	8.28	652.03	20.89	50.8	16.64
1989.07	331.9	10.42	24.71	124.4	1989.54	8.02	666.94	20.95	49.65	17.01
1989.08	346.6	10.55	24.2	124.6	1989.62	8.11	695.36	21.16	48.55	17.73
1989.09	347.3	10.73	23.69	125	1989.71	8.19	694.53	21.46	47.38	17.71
1989.1	347.4	10.8	23.43	125.6	1989.79	8.01	691.42	21.49	46.63	17.64
1989.11	340.2	10.92	23.16	125.9	1989.87	7.87	675.47	21.69	45.99	17.24
1989.12	348.6	11.06	22.87	126.1	1989.96	7.84	691.05	21.92	45.34	17.65
1990.01	339.97	11.14	22.49	127.4	1990.04	8.21	667.07	21.86	44.13	17.05
1990.02	330.45	11.23	22.08	128	1990.12	8.47	645.35	21.93	43.12	16.51
1990.03	338.46	11.32	21.67	128.7	1990.21	8.59	657.4	21.99	42.09	16.83
1990.04	338.18	11.44	21.53	128.9	1990.29	8.79	655.83	22.18	41.76	16.81
1990.05	350.25	11.55	21.4	129.2	1990.37	8.76	677.66	22.35	41.4	17.39
1990.06	360.39	11.66	21.26	129.9	1990.46	8.48	693.53	22.44	40.91	17.82
1990.07	360.03	11.73	21.42	130.4	1990.54	8.47	690.18	22.48	41.06	17.75
1990.08	330.75	11.78	21.58	131.6	1990.62	8.75	628.26	22.38	40.99	16.17
1990.09	315.41	11.83	21.74	132.7	1990.71	8.89	594.16	22.28	40.95	15.3
1990.1	307.12	11.93	21.61	133.5	1990.79	8.72	575.08	22.33	40.46	14.82
1990.11	315.29	12.01	21.47	133.8	1990.87	8.39	589.05	22.44	40.12	15.19
1990.12	328.75	12.09	21.34	133.8	1990.96	8.08	614.2	22.59	39.87	15.85
1991.01	325.49	12.11	21.18	134.6	1991.04	8.09	604.49	22.48	39.34	15.61
1991.02	362.26	12.11	21.03	134.8	1991.12	7.85	671.78	22.46	38.99	17.35
1991.03	372.28	12.11	20.94	135	1991.21	8.11	689.34	22.42	38.77	17.82
1991.04	379.68	12.13	20.36	135.2	1991.29	8.04	702	22.43	37.65	18.16
1991.05	377.99	12.14	19.86	135.6	1991.37	8.07	696.82	22.38	36.61	18.04
1991.06	378.29	12.15	19.41	136	1991.46	8.28	695.32	22.33	35.68	18.02
1991.07	380.23	12.19	18.84	136.2	1991.54	8.27	697.86	22.38	34.58	18.1
1991.08	389.4	12.24	18.33	136.6	1991.62	7.9	712.6	22.39	33.54	18.51
1991.09	387.2	12.28	17.82	137.2	1991.71	7.65	705.47	22.37	32.47	18.36
1991.1	386.88	12.25	17.2	137.4	1991.79	7.53	703.86	22.29	31.3	18.35
1991.11	385.92	12.23	16.59	137.8	1991.87	7.42	700.08	22.18	30.09	18.29
1991.12	388.51	12.2	15.97	137.9	1991.96	7.09	704.27	22.12	28.95	18.44
1992.01	416.08	12.24	16.05	138.1	1992.04	7.03	753.15	22.16	29.05	19.77
1992.02	412.56	12.28	16.12	138.6	1992.12	7.34	744.09	22.15	29.08	19.58
1992.03	407.36	12.32	16.19	139.3	1992.21	7.54	731.01	22.11	29.05	19.28
1992.04	407.41	12.32	16.48	139.5	1992.29	7.48	730.06	22.08	29.54	19.3
1992.05	414.81	12.32	16.77	139.7	1992.37	7.39	742.25	22.05	30	19.66
1992.06	408.27	12.32	17.05	140.2	1992.46	7.26	727.94	21.97	30.4	19.32
1992.07	415.05	12.34	17.38	140.5	1992.54	6.84	738.45	21.96	30.92	19.62
1992.08	417.93	12.37	17.71	140.9	1992.62	6.59	741.47	21.94	31.42	19.72
1992.09	418.48	12.4	18.04	141.3	1992.71	6.42	740.34	21.94	31.91	19.71
1992.1	412.5	12.39	18.39	141.8	1992.79	6.59	727.19	21.84	32.42	19.37
1992.11	422.84	12.38	18.74	142	1992.87	6.87	744.37	21.8	32.99	19.83
1992.12	435.64	12.39	19.09	141.9	1992.96	6.77	767.44	21.83	33.63	20.45
1993.01	435.23	12.41	19.34	142.6	1993.04	6.6	762.95	21.76	33.9	20.32
1993.02	441.7	12.45	19.59	143.1	1993.12	6.26	771.59	21.74	34.22	20.55
1993.03	450.16	12.48	19.84	143.6	1993.21	5.98	783.63	21.72	34.54	20.86
1993.04	443.08	12.49	19.67	144	1993.29	5.97	769.16	21.69	34.15	20.46
1993.05	445.25	12.51	19.5	144.2	1993.37	6.04	771.86	21.68	33.8	20.52
1993.06	448.06	12.52	19.33	144.4	1993.46	5.96	775.65	21.67	33.46	20.61
1993.07	447.29	12.52	19.69	144.4	1993.54	5.81	774.32	21.67	34.09	20.56
1993.08	454.13	12.52	20.05	144.8	1993.62	5.68	783.99	21.61	34.61	20.81
1993.09	459.24	12.52	20.41	145.1	1993.71	5.36	791.17	21.57	35.16	20.99
1993.1	463.9	12.54	20.9	145.7	1993.79	5.33	795.91	21.51	35.86	21.11
1993.11	462.89	12.56	21.39	145.8	1993.87	5.72	793.63	21.53	36.67	21.04
1993.12	465.95	12.58	21.89	145.8	1993.96	5.77	798.88	21.57	37.53	21.16
1994.01	472.99	12.62	22.16	146.2	1994.04	5.75	808.73	21.58	37.88	21.41
1994.02	471.58	12.67	22.43	146.7	1994.12	5.97	803.57	21.58	38.23	21.26
1994.03	463.81	12.71	22.71	147.2	1994.21	6.48	787.65	21.58	38.57	20.83
1994.04	447.23	12.75	23.54	147.4	1994.29	6.97	758.46	21.63	39.92	20.06
1994.05	450.9	12.8	24.37	147.5	1994.37	7.18	764.16	21.69	41.3	20.2
1994.06	454.83	12.84	25.2	148	1994.46	7.1	768.22	21.69	42.56	20.29
1994.07	451.4	12.87	25.91	148.4	1994.54	7.3	760.37	21.68	43.64	20.07
1994.08	464.24	12.9	26.62	149	1994.62	7.24	778.85	21.64	44.66	20.54
1994.09	466.96	12.92	27.33	149.4	1994.71	7.46	781.32	21.62	45.73	20.58
1994.1	463.81	13.01	28.42	149.5	1994.79	7.74	775.53	21.76	47.52	20.4
1994.11	461.01	13.1	29.51	149.7	1994.87	7.96	769.82	21.87	49.28	20.21
1994.12	455.19	13.17	30.6	149.7	1994.96	7.81	760.1	21.99	51.1	19.91
1995.01	465.25	13.18	31.25	150.3	1995.04	7.78	773.8	21.92	51.97	20.22
1995.02	481.92	13.18	31.9	150.9	1995.12	7.47	798.33	21.83	52.84	20.8
1995.03	493.15	13.17	32.55	151.4	1995.21	7.2	814.24	21.74	53.74	21.15
1995.04	507.91	13.24	33.18	151.9	1995.29	7.06	835.85	21.79	54.6	21.64
1995.05	523.81	13.31	33.8	152.2	1995.37	6.63	860.32	21.86	55.52	22.2
1995.06	539.35	13.36	34.43	152.5	1995.46	6.17	884.1	21.9	56.44	22.72
1995.07	557.37	13.44	34.68	152.5	1995.54	6.28	913.63	22.03	56.85	23.38
1995.08	559.11	13.51	34.93	152.9	1995.62	6.49	914.09	22.09	57.11	23.28
1995.09	578.77	13.58	35.18	153.2	1995.71	6.2	944.38	22.16	57.4	23.95
1995.1	582.92	13.65	34.77	153.7	1995.79	6.04	948.06	22.2	56.55	23.93
1995.11	595.53	13.72	34.37	153.6	1995.87	5.93	969.2	22.33	55.93	24.35
1995.12	614.57	13.79	33.96	153.5	1995.96	5.71	1000.83	22.46	55.3	25.03
1996.01	614.42	13.89	33.99	154.4	1996.04	5.65	994.76	22.49	55.03	24.76
1996.02	649.54	14	34.01	154.9	1996.12	5.81	1048.22	22.59	54.89	25.98
1996.03	647.07	14.1	34.04	155.7	1996.21	6.27	1038.87	22.64	54.65	25.63
1996.04	647.17	14.16	34.33	156.3	1996.29	6.51	1035.04	22.64	54.91	25.42
1996.05	661.23	14.21	34.62	156.6	1996.37	6.74	1055.5	22.69	55.26	25.81
1996.06	668.5	14.27	34.91	156.7	1996.46	6.91	1066.43	22.76	55.69	25.97
1996.07	644.07	14.4	35.27	157	1996.54	6.87	1025.49	22.93	56.16	24.86
1996.08	662.68	14.53	35.64	157.3	1996.62	6.64	1053.11	23.09	56.63	25.41
1996.09	674.88	14.66	36	157.8	1996.71	6.83	1069.1	23.22	57.03	25.68
1996.1	701.46	14.74	36.91	158.3	1996.79	6.53	1107.7	23.28	58.29	26.48
1996.11	735.67	14.82	37.82	158.6	1996.87	6.2	1159.52	23.36	59.61	27.59
1996.12	743.25	14.9	38.73	158.6	1996.96	6.3	1171.47	23.48	61.04	27.72
1997.01	766.22	14.95	39.23	159.1	1997.04	6.58	1203.88	23.49	61.64	28.33
1997.02	798.39	15.01	39.74	159.6	1997.12	6.42	1250.49	23.5	62.24	29.27
1997.03	792.16	15.06	40.24	160	1997.21	6.69	1237.63	23.53	62.87	28.8
1997.04	763.93	15.09	40.34	160.2	1997.29	6.89	1192.04	23.55	62.95	27.59
1997.05	833.09	15.13	40.45	160.1	1997.37	6.71	1300.77	23.62	63.15	29.93
1997.06	876.29	15.16	40.55	160.3	1997.46	6.49	1366.51	23.64	63.23	31.26
1997.07	925.29	15.22	40.58	160.5	1997.54	6.22	1441.12	23.7	63.2	32.77
1997.08	927.24	15.27	40.61	160.8	1997.62	6.3	1441.47	23.74	63.13	32.59
1997.09	937.02	15.33	40.64	161.2	1997.71	6.21	1453.06	23.77	63.02	32.67
1997.1	951.16	15.39	40.33	161.6	1997.79	6.03	1471.33	23.8	62.39	32.9
1997.11	938.92	15.44	40.03	161.5	1997.87	5.88	1453.3	23.9	61.95	32.34
1997.12	962.37	15.5	39.72	161.3	1997.96	5.81	1491.44	24.02	61.56	33.03
1998.01	963.36	15.55	39.66	161.6	1998.04	5.54	1490.2	24.05	61.35	32.86
1998.02	1023.74	15.6	39.6	161.9	1998.12	5.57	1580.67	24.09	61.14	34.71
1998.03	1076.83	15.64	39.54	162.2	1998.21	5.65	1659.57	24.1	60.94	36.3
1998.04	1112.2	15.75	39.35	162.5	1998.29	5.64	1710.91	24.23	60.53	37.28
1998.05	1108.42	15.85	39.16	162.8	1998.37	5.65	1701.96	24.34	60.13	36.96
1998.06	1108.39	15.95	38.97	163	1998.46	5.5	1699.82	24.46	59.76	36.8
1998.07	1156.58	16.02	38.68	163.2	1998.54	5.46	1771.55	24.53	59.24	38.26
1998.08	1074.62	16.08	38.38	163.4	1998.62	5.34	1644	24.6	58.72	35.42
1998.09	1020.64	16.14	38.09	163.6	1998.71	4.81	1559.51	24.66	58.2	33.53
1998.1	1032.47	16.17	37.96	164	1998.79	4.53	1573.74	24.64	57.87	33.77
1998.11	1144.43	16.18	37.84	164	1998.87	4.83	1744.39	24.67	57.67	37.37
1998.12	1190.05	16.2	37.71	163.9	1998.96	4.65	1815.03	24.71	57.51	38.82
1999.01	1248.77	16.28	37.93	164.3	1999.04	4.72	1899.96	24.77	57.71	40.58
1999.02	1246.58	16.37	38.16	164.5	1999.12	5	1894.32	24.87	57.98	40.4
1999.03	1281.66	16.45	38.38	165	1999.21	5.23	1941.72	24.92	58.15	41.36
1999.04	1334.76	16.45	39.26	166.2	1999.29	5.18	2007.57	24.74	59.05	42.7
1999.05	1332.07	16.45	40.14	166.2	1999.37	5.54	2003.53	24.74	60.37	42.56
1999.06	1322.55	16.45	41.02	166.2	1999.46	5.9	1989.21	24.74	61.7	42.18
1999.07	1380.99	16.51	42	166.7	1999.54	5.79	2070.87	24.76	62.98	43.83
1999.08	1327.49	16.58	42.98	167.1	1999.62	5.94	1985.88	24.8	64.3	41.93
1999.09	1318.17	16.64	43.96	167.9	1999.71	5.92	1962.54	24.77	65.45	41.32
1999.1	1300.01	16.66	45.36	168.2	1999.79	6.11	1932.05	24.75	67.42	40.55
1999.11	1391	16.67	46.77	168.3	1999.87	6.03	2066.05	24.76	69.46	43.21
1999.12	1428.68	16.69	48.17	168.3	1999.96	6.28	2122.02	24.79	71.55	44.2
2000.01	1425.59	16.71	49.1	168.8	2000.04	6.66	2111.16	24.75	72.71	43.77
2000.02	1388.87	16.74	50.02	169.8	2000.12	6.52	2044.67	24.64	73.64	42.19
2000.03	1442.21	16.76	50.95	171.2	2000.21	6.26	2105.83	24.47	74.39	43.22
2000.04	1461.36	16.74	51.27	171.3	2000.29	5.99	2132.55	24.43	74.82	43.53
2000.05	1418.48	16.72	51.6	171.5	2000.37	6.44	2067.56	24.37	75.21	41.97
2000.06	1461.96	16.7	51.92	172.4	2000.46	6.1	2119.81	24.21	75.28	42.78
2000.07	1473	16.58	52.51	172.8	2000.54	6.05	2130.87	23.99	75.97	42.76
2000.08	1485.46	16.47	53.11	172.8	2000.62	5.83	2148.9	23.82	76.83	42.87
2000.09	1468.05	16.35	53.7	173.7	2000.71	5.8	2112.71	23.53	77.28	41.9
2000.1	1390.14	16.32	52.47	174	2000.79	5.74	1997.14	23.45	75.38	39.37
2000.11	1378.04	16.3	51.23	174.1	2000.87	5.72	1978.62	23.4	73.56	38.78
2000.12	1330.93	16.27	50	174	2000.96	5.24	1912.07	23.37	71.83	37.27
2001.01	1335.63	16.17	48.48	175.1	2001.04	5.16	1906.77	23.08	69.21	36.98
2001.02	1305.75	16.07	46.96	175.8	2001.12	5.1	1856.69	22.85	66.77	35.83
2001.03	1185.85	15.97	45.44	176.2	2001.21	4.89	1682.37	22.66	64.47	32.33
2001.04	1189.84	15.88	42.56	176.9	2001.29	5.14	1681.36	22.44	60.14	32.17
2001.05	1270.37	15.78	39.67	177.7	2001.37	5.39	1787.07	22.2	55.81	34.07
2001.06	1238.71	15.69	36.79	178	2001.46	5.28	1739.6	22.03	51.67	33.07
2001.07	1204.45	15.71	33.96	177.5	2001.54	5.24	1696.25	22.12	47.83	32.16
2001.08	1178.5	15.72	31.14	177.5	2001.62	4.97	1659.7	22.14	43.85	31.4
2001.09	1044.64	15.74	28.31	178.3	2001.71	4.73	1464.58	22.07	39.69	27.67
2001.1	1076.59	15.74	27.1	177.7	2001.79	4.57	1514.47	22.14	38.13	28.58
2001.11	1129.68	15.74	25.9	177.4	2001.87	4.65	1591.84	22.18	36.49	30.01
2001.12	1144.93	15.74	24.69	176.7	2001.96	5.09	1619.72	22.27	34.93	30.5
2002.01	1140.21	15.74	24.69	177.1	2002.04	5.04	1609.4	22.21	34.85	30.28
2002.02	1100.67	15.73	24.7	177.8	2002.12	4.91	1547.48	22.12	34.72	29.09
2002.03	1153.79	15.73	24.7	178.8	2002.21	5.28	1613.09	21.99	34.53	30.29
2002.04	1111.93	15.83	25.38	179.8	2002.29	5.21	1545.92	22.01	35.29	29.01
2002.05	1079.25	15.94	26.06	179.8	2002.37	5.16	1500.48	22.16	36.23	28.13
2002.06	1014.02	16.04	26.74	179.9	2002.46	4.93	1409.01	22.29	37.16	26.39
2002.07	903.59	15.96	27.84	180.1	2002.54	4.65	1254.17	22.15	38.64	23.46
2002.08	912.55	15.88	28.94	180.7	2002.62	4.26	1262.4	21.97	40.03	23.59
2002.09	867.81	15.8	30.04	181	2002.71	3.87	1198.52	21.82	41.49	22.37
2002.1	854.63	15.89	29.22	181.3	2002.79	3.94	1178.36	21.91	40.29	21.96
